R,depth,width,seed,K,s2,rel
1.0,4,10,11,-2.0,1.8722418031399817,1.7295851080566007
1.0,4,10,11,-4.0,3.2885291045020604,3.2408672511886993
1.0,4,10,11,-6.0,5.5066774632090025,5.917210530393934
1.0,4,10,12,0.5,0.8440563052346255,0.9330795445594022
1.0,4,10,12,0.0,1.0,1.0
1.0,4,10,12,-0.5,1.1781835566085712,1.084390321508535
1.0,4,10,12,-1.0,1.3810978455418155,1.1810653509490663
1.0,4,10,12,-2.0,1.8722418031399817,1.4110339366664828
1.0,4,10,12,-4.0,3.2885291045020604,2.0644746194638284
1.0,4,10,12,-6.0,5.5066774632090025,3.1085682223428757
1.0,4,10,13,0.5,0.8440563052346255,0.9591042686581013
1.0,4,10,13,0.0,1.0,1.0
1.0,4,10,13,-0.5,1.1781835566085712,1.0647650520330838
1.0,4,10,13,-1.0,1.3810978455418155,1.1391483662608468
1.0,4,10,13,-2.0,1.8722418031399817,1.3056583935181407
1.0,4,10,13,-4.0,3.2885291045020604,1.7801698059454911
1.0,4,10,13,-6.0,5.5066774632090025,2.4906239121942884
1.0,4,10,14,0.5,0.8440563052346255,0.9551234051414872
1.0,4,10,14,0.0,1.0,1.0
1.0,4,10,14,-0.5,1.1781835566085712,1.1706248240529997
1.0,4,10,14,-1.0,1.3810978455418155,1.381549598726545
1.0,4,10,14,-2.0,1.8722418031399817,1.9251939697056406
1.0,4,10,14,-4.0,3.2885291045020604,3.7407873492785333
1.0,4,10,14,-6.0,5.5066774632090025,7.194527544040467
1.0,4,10,15,0.5,0.8440563052346255,0.935513996747273
1.0,4,10,15,0.0,1.0,1.0
1.0,4,10,15,-0.5,1.1781835566085712,1.0865686748941463
1.0,4,10,15,-1.0,1.3810978455418155,1.1847115355654927
1.0,4,10,15,-2.0,1.8722418031399817,1.4374644804548886
1.0,4,10,15,-4.0,3.2885291045020604,2.325008922126539
1.0,4,10,15,-6.0,5.5066774632090025,3.8599106209153002
1.0,4,10,16,0.5,0.8440563052346255,0.9462209383512996
1.0,4,10,16,0.0,1.0,1.0
1.0,4,10,16,-0.5,1.1781835566085712,1.136605981161795
1.0,4,10,16,-1.0,1.3810978455418155,1.297128805211948
1.0,4,10,16,-2.0,1.8722418031399817,1.7060961467037885
1.0,4,10,16,-4.0,3.2885291045020604,2.958287234792104
1.0,4,10,16,-6.0,5.5066774632090025,5.098015107291665
1.0,4,10,17,0.5,0.8440563052346255,0.9561224066499007
1.0,4,10,17,0.0,1.0,1.0
1.0,4,10,17,-0.5,1.1781835566085712,1.1519685424136967
1.0,4,10,17,-1.0,1.3810978455418155,1.353144413587218
1.0,4,10,17,-2.0,1.8722418031399817,1.9354163147912127
1.0,4,10,17,-4.0,3.2885291045020604,4.154024365033754
1.0,4,10,17,-6.0,5.5066774632090025,9.049732221098923
1.0,4,10,18,0.5,0.8440563052346255,0.9521098679658281
1.0,4,10,18,0.0,1.0,1.0
1.0,4,10,18,-0.5,1.1781835566085712,1.1001286100186876
1.0,4,10,18,-1.0,1.3810978455418155,1.2128345443880377
1.0,4,10,18,-2.0,1.8722418031399817,1.5098963482584302
1.0,4,10,18,-4.0,3.2885291045020604,2.3810833538376404
1.0,4,10,18,-6.0,5.5066774632090025,3.7967865418626707
1.0,4,10,19,0.5,0.8440563052346255,0.9392890935841332
1.0,4,10,19,0.0,1.0,1.0
1.0,4,10,19,-0.5,1.1781835566085712,1.1197479595536217
1.0,4,10,19,-1.0,1.3810978455418155,1.2656202893249437
1.0,4,10,19,-2.0,1.8722418031399817,1.6225384666790799
1.0,4,10,19,-4.0,3.2885291045020604,2.6490211620363455
1.0,4,10,19,-6.0,5.5066774632090025,4.322086319728828
1.0,4,10,20,0.5,0.8440563052346255,0.9406489811555065
1.0,4,10,20,0.0,1.0,1.0
1.0,4,10,20,-0.5,1.1781835566085712,1.1085462985054968
1.0,4,10,20,-1.0,1.3810978455418155,1.2315416121843872
1.0,4,10,20,-2.0,1.8722418031399817,1.5533780674837459
1.0,4,10,20,-4.0,3.2885291045020604,2.649373454522615
1.0,4,10,20,-6.0,5.5066774632090025,4.631523224308492
1.0,4,10,21,0.5,0.8440563052346255,0.9480064237439965
1.0,4,10,21,0.0,1.0,1.0
1.0,4,10,21,-0.5,1.1781835566085712,1.0868286918694545
1.0,4,10,21,-1.0,1.3810978455418155,1.1983071513059584
1.0,4,10,21,-2.0,1.8722418031399817,1.4517728678282509
1.0,4,10,21,-4.0,3.2885291045020604,2.2911569010295385
1.0,4,10,21,-6.0,5.5066774632090025,3.798080694220239
1.0,4,10,22,0.5,0.8440563052346255,0.9315660508650611
1.0,4,10,22,0.0,1.0,1.0
1.0,4,10,22,-0.5,1.1781835566085712,1.1111517833968567
1.0,4,10,22,-1.0,1.3810978455418155,1.2415347254548523
1.0,4,10,22,-2.0,1.8722418031399817,1.5687437348631275
1.0,4,10,22,-4.0,3.2885291045020604,2.736085677473971
1.0,4,10,22,-6.0,5.5066774632090025,5.001346616592852
1.0,4,10,23,0.5,0.8440563052346255,0.9379343354055104
1.0,4,10,23,0.0,1.0,1.0
1.0,4,10,23,-0.5,1.1781835566085712,1.132031610700219
1.0,4,10,23,-1.0,1.3810978455418155,1.2840447606595207
1.0,4,10,23,-2.0,1.8722418031399817,1.646263486225854
1.0,4,10,23,-4.0,3.2885291045020604,2.6671143060193603
1.0,4,10,23,-6.0,5.5066774632090025,4.281774658683797
1.0,4,10,24,0.5,0.8440563052346255,0.957071633300788
1.0,4,10,24,0.0,1.0,1.0
1.0,4,10,24,-0.5,1.1781835566085712,1.1041152833945267
1.0,4,10,24,-1.0,1.3810978455418155,1.2201991891853743
1.0,4,10,24,-2.0,1.8722418031399817,1.486531368884934
1.0,4,10,24,-4.0,3.2885291045020604,2.216796070071579
1.0,4,10,24,-6.0,5.5066774632090025,3.2876398956415533
1.0,4,10,25,0.5,0.8440563052346255,0.9424596595984074
1.0,4,10,25,0.0,1.0,1.0
1.0,4,10,25,-0.5,1.1781835566085712,1.0864414553066726
1.0,4,10,25,-1.0,1.3810978455418155,1.1885283438016943
1.0,4,10,25,-2.0,1.8722418031399817,1.4298461576077466
1.0,4,10,25,-4.0,3.2885291045020604,2.269100783373467
1.0,4,10,25,-6.0,5.5066774632090025,3.6932598621054913
1.0,4,10,26,0.5,0.8440563052346255,0.945015451448896
1.0,4,10,26,0.0,1.0,1.0
1.0,4,10,26,-0.5,1.1781835566085712,1.1081298012922591
1.0,4,10,26,-1.0,1.3810978455418155,1.2353733249778651
1.0,4,10,26,-2.0,1.8722418031399817,1.5721575353040567
1.0,4,10,26,-4.0,3.2885291045020604,2.7556007778879574
1.0,4,10,26,-6.0,5.5066774632090025,5.344030346549693
1.0,4,10,27,0.5,0.8440563052346255,0.9326391276800284
1.0,4,10,27,0.0,1.0,1.0
1.0,4,10,27,-0.5,1.1781835566085712,1.1114895393720903
1.0,4,10,27,-1.0,1.3810978455418155,1.253880875902252
1.0,4,10,27,-2.0,1.8722418031399817,1.604493103672775
1.0,4,10,27,-4.0,3.2885291045020604,2.7581368012920557
1.0,4,10,27,-6.0,5.5066774632090025,4.86761485182516
1.0,4,10,28,0.5,0.8440563052346255,0.9417451822230382
1.0,4,10,28,0.0,1.0,1.0
1.0,4,10,28,-0.5,1.1781835566085712,1.0853039418353607
1.0,4,10,28,-1.0,1.3810978455418155,1.1834232039762271
1.0,4,10,28,-2.0,1.8722418031399817,1.4102045347442826
1.0,4,10,28,-4.0,3.2885291045020604,2.158370533039488
1.0,4,10,28,-6.0,5.5066774632090025,3.3891703635015578
1.0,4,10,29,0.5,0.8440563052346255,0.9344034784921958
1.0,4,10,29,0.0,1.0,1.0
1.0,4,10,29,-0.5,1.1781835566085712,1.0817449906326952
1.0,4,10,29,-1.0,1.3810978455418155,1.1760858511617427
1.0,4,10,29,-2.0,1.8722418031399817,1.3984514552496414
1.0,4,10,29,-4.0,3.2885291045020604,2.0298464542178403
1.0,4,10,29,-6.0,5.5066774632090025,3.1210319858616615
1.0,4,10,30,0.5,0.8440563052346255,0.9403150114239159
1.0,4,10,30,0.0,1.0,1.0
1.0,4,10,30,-0.5,1.1781835566085712,1.0847016559285179
1.0,4,10,30,-1.0,1.3810978455418155,1.1768840857090666
1.0,4,10,30,-2.0,1.8722418031399817,1.3999540395002974
1.0,4,10,30,-4.0,3.2885291045020604,2.0953240524046537
1.0,4,10,30,-6.0,5.5066774632090025,3.4081759238168634
1.0,4,10,31,0.5,0.8440563052346255,0.9448864673285194
1.0,4,10,31,0.0,1.0,1.0
1.0,4,10,31,-0.5,1.1781835566085712,1.0871867731146097
1.0,4,10,31,-1.0,1.3810978455418155,1.1871743504165841
1.0,4,10,31,-2.0,1.8722418031399817,1.4150599929128773
1.0,4,10,31,-4.0,3.2885291045020604,2.1394439011958584
1.0,4,10,31,-6.0,5.5066774632090025,3.602693675852448
1.0,4,10,32,0.5,0.8440563052346255,0.9544575242940954
1.0,4,10,32,0.0,1.0,1.0
1.0,4,10,32,-0.5,1.1781835566085712,1.0949341165794837
1.0,4,10,32,-1.0,1.3810978455418155,1.206711589402481
1.0,4,10,32,-2.0,1.8722418031399817,1.4829133673107702
1.0,4,10,32,-4.0,3.2885291045020604,2.289865586580061
1.0,4,10,32,-6.0,5.5066774632090025,3.560243212000481
1.0,4,10,33,0.5,0.8440563052346255,0.927715541000236
1.0,4,10,33,0.0,1.0,1.0
1.0,4,10,33,-0.5,1.1781835566085712,1.1338076869827483
1.0,4,10,33,-1.0,1.3810978455418155,1.2981977663247224
1.0,4,10,33,-2.0,1.8722418031399817,1.6934871250219452
1.0,4,10,33,-4.0,3.2885291045020604,2.8633411937495983
1.0,4,10,33,-6.0,5.5066774632090025,4.778839477043352
1.0,4,10,34,0.5,0.8440563052346255,0.9303556558713543
1.0,4,10,34,0.0,1.0,1.0
1.0,4,10,34,-0.5,1.1781835566085712,1.1205453253957398
1.0,4,10,34,-1.0,1.3810978455418155,1.2636823422914905
1.0,4,10,34,-2.0,1.8722418031399817,1.6106720354485144
1.0,4,10,34,-4.0,3.2885291045020604,2.623421579896531
1.0,4,10,34,-6.0,5.5066774632090025,4.270175789080586
1.0,4,10,35,0.5,0.8440563052346255,0.9492266602193854
1.0,4,10,35,0.0,1.0,1.0
1.0,4,10,35,-0.5,1.1781835566085712,1.1391087772561634
1.0,4,10,35,-1.0,1.3810978455418155,1.310812704177314
1.0,4,10,35,-2.0,1.8722418031399817,1.7598628502361153
1.0,4,10,35,-4.0,3.2885291045020604,3.2418764450359
1.0,4,10,35,-6.0,5.5066774632090025,5.97053867814419
1.0,4,10,36,0.5,0.8440563052346255,0.9514557018998921
1.0,4,10,36,0.0,1.0,1.0
1.0,4,10,36,-0.5,1.1781835566085712,1.0863128300884166
1.0,4,10,36,-1.0,1.3810978455418155,1.195746896908216
1.0,4,10,36,-2.0,1.8722418031399817,1.493961583273087
1.0,4,10,36,-4.0,3.2885291045020604,2.3773967035411916
1.0,4,10,36,-6.0,5.5066774632090025,3.8748467256856234
1.0,4,10,37,0.5,0.8440563052346255,0.9341613495366085
1.0,4,10,37,0.0,1.0,1.0
1.0,4,10,37,-0.5,1.1781835566085712,1.1113084826343649
1.0,4,10,37,-1.0,1.3810978455418155,1.24581323548089
1.0,4,10,37,-2.0,1.8722418031399817,1.6909851675558119
1.0,4,10,37,-4.0,3.2885291045020604,3.242357863063099
1.0,4,10,37,-6.0,5.5066774632090025,6.302496875750912
1.0,4,10,38,0.5,0.8440563052346255,0.9396996716350315
1.0,4,10,38,0.0,1.0,1.0
1.0,4,10,38,-0.5,1.1781835566085712,1.1396296070802727
1.0,4,10,38,-1.0,1.3810978455418155,1.3088559831852444
1.0,4,10,38,-2.0,1.8722418031399817,1.7379990682604505
1.0,4,10,38,-4.0,3.2885291045020604,3.0806028889143273
1.0,4,10,38,-6.0,5.5066774632090025,5.535046131560728
1.0,4,10,39,0.5,0.8440563052346255,0.9514802629391335
1.0,4,10,39,0.0,1.0,1.0
1.0,4,10,39,-0.5,1.1781835566085712,1.1390563923604293
1.0,4,10,39,-1.0,1.3810978455418155,1.3092208272561334
1.0,4,10,39,-2.0,1.8722418031399817,1.7379146231730764
1.0,4,10,39,-4.0,3.2885291045020604,3.1863983361729766
1.0,4,10,39,-6.0,5.5066774632090025,5.8262094331992165
1.0,4,10,40,0.5,0.8440563052346255,0.9520763985392517
1.0,4,10,40,0.0,1.0,1.0
1.0,4,10,40,-0.5,1.1781835566085712,1.0967773852385578
1.0,4,10,40,-1.0,1.3810978455418155,1.2151110980387485
1.0,4,10,40,-2.0,1.8722418031399817,1.5143088855946047
1.0,4,10,40,-4.0,3.2885291045020604,2.4474785894167868
1.0,4,10,40,-6.0,5.5066774632090025,4.0363423303199815
1.0,4,10,41,0.5,0.8440563052346255,0.9313942972848993
1.0,4,10,41,0.0,1.0,1.0
1.0,4,10,41,-0.5,1.1781835566085712,1.199858474522958
1.0,4,10,41,-1.0,1.3810978455418155,1.444264186705384
1.0,4,10,41,-2.0,1.8722418031399817,2.104709130772256
1.0,4,10,41,-4.0,3.2885291045020604,4.4126657388338275
1.0,4,10,41,-6.0,5.5066774632090025,8.936191505421242
1.0,4,10,42,0.5,0.8440563052346255,0.9412903247923631
1.0,4,10,42,0.0,1.0,1.0
1.0,4,10,42,-0.5,1.1781835566085712,1.0865621632083766
1.0,4,10,42,-1.0,1.3810978455418155,1.1921308466735416
1.0,4,10,42,-2.0,1.8722418031399817,1.516079727529108
1.0,4,10,42,-4.0,3.2885291045020604,2.716803764116457
1.0,4,10,42,-6.0,5.5066774632090025,5.191687685006868
1.0,4,10,43,0.5,0.8440563052346255,0.9065765426605986
1.0,4,10,43,0.0,1.0,1.0
1.0,4,10,43,-0.5,1.1781835566085712,1.1460875471121312
1.0,4,10,43,-1.0,1.3810978455418155,1.3324121232337158
1.0,4,10,43,-2.0,1.8722418031399817,1.8552215860778853
1.0,4,10,43,-4.0,3.2885291045020604,3.953602508944275
1.0,4,10,43,-6.0,5.5066774632090025,8.515746086317572
1.0,4,10,44,0.5,0.8440563052346255,0.9413378907443474
1.0,4,10,44,0.0,1.0,1.0
1.0,4,10,44,-0.5,1.1781835566085712,1.0784485966639106
1.0,4,10,44,-1.0,1.3810978455418155,1.1692570712963561
1.0,4,10,44,-2.0,1.8722418031399817,1.3667429400183806
1.0,4,10,44,-4.0,3.2885291045020604,1.919147102837084
1.0,4,10,44,-6.0,5.5066774632090025,2.7797441936642073
1.0,4,10,45,0.5,0.8440563052346255,0.9424320823298182
1.0,4,10,45,0.0,1.0,1.0
1.0,4,10,45,-0.5,1.1781835566085712,1.1287359067772236
1.0,4,10,45,-1.0,1.3810978455418155,1.2846298977533306
1.0,4,10,45,-2.0,1.8722418031399817,1.6709553507631614
1.0,4,10,45,-4.0,3.2885291045020604,2.89127387818336
1.0,4,10,45,-6.0,5.5066774632090025,4.9500508063247395
1.0,4,10,46,0.5,0.8440563052346255,0.9454593939643963
1.0,4,10,46,0.0,1.0,1.0
1.0,4,10,46,-0.5,1.1781835566085712,1.1214429344792896
1.0,4,10,46,-1.0,1.3810978455418155,1.2650061800167054
1.0,4,10,46,-2.0,1.8722418031399817,1.6142110811371109
1.0,4,10,46,-4.0,3.2885291045020604,2.81139365868885
1.0,4,10,46,-6.0,5.5066774632090025,5.112422045073055
1.0,4,10,47,0.5,0.8440563052346255,0.9484949079964969
1.0,4,10,47,0.0,1.0,1.0
1.0,4,10,47,-0.5,1.1781835566085712,1.0998199162479299
1.0,4,10,47,-1.0,1.3810978455418155,1.2162999476289942
1.0,4,10,47,-2.0,1.8722418031399817,1.4857829254951065
1.0,4,10,47,-4.0,3.2885291045020604,2.2528079548132394
1.0,4,10,47,-6.0,5.5066774632090025,3.776440529097622
1.0,4,10,48,0.5,0.8440563052346255,0.9240815773448866
1.0,4,10,48,0.0,1.0,1.0
1.0,4,10,48,-0.5,1.1781835566085712,1.1025384376072327
1.0,4,10,48,-1.0,1.3810978455418155,1.2187699061702257
1.0,4,10,48,-2.0,1.8722418031399817,1.5186403785845437
1.0,4,10,48,-4.0,3.2885291045020604,2.5650873434573316
1.0,4,10,48,-6.0,5.5066774632090025,4.66641107666689
1.0,4,10,49,0.5,0.8440563052346255,0.942603074528412
1.0,4,10,49,0.0,1.0,1.0
1.0,4,10,49,-0.5,1.1781835566085712,1.1105793718320973
1.0,4,10,49,-1.0,1.3810978455418155,1.2434020907723546
1.0,4,10,49,-2.0,1.8722418031399817,1.565111074927887
1.0,4,10,49,-4.0,3.2885291045020604,2.523874396940698
1.0,4,10,49,-6.0,5.5066774632090025,4.201876981472695
1.2,4,10,0,0.5,0.7818921886213052,0.9328679216365365
1.2,4,10,0,0.0,1.0,1.0
1.2,4,10,0,-0.5,1.2642636720781635,1.1740671890234924
1.2,4,10,0,-1.0,1.582273321863023,1.3865209836408583
1.2,4,10,0,-2.0,2.415084767504488,1.9536313741881033
1.2,4,10,0,-4.0,5.1874412875774265,3.9418821128120656
1.2,4,10,0,-6.0,10.282816224407696,7.8819870323118115
1.2,4,10,1,0.5,0.7818921886213052,0.9312869498200003
1.2,4,10,1,0.0,1.0,1.0
1.2,4,10,1,-0.5,1.2642636720781635,1.219149329291646
1.2,4,10,1,-1.0,1.582273321863023,1.4990851211223954
1.2,4,10,1,-2.0,2.415084767504488,2.295612888266605
1.2,4,10,1,-4.0,5.1874412875774265,5.45619606189519
1.2,4,10,1,-6.0,10.282816224407696,12.590164542376773
1.2,4,10,2,0.5,0.7818921886213052,0.932246443419925
1.2,4,10,2,0.0,1.0,1.0
1.2,4,10,2,-0.5,1.2642636720781635,1.1282173511581324
1.2,4,10,2,-1.0,1.582273321863023,1.2910046733363811
1.2,4,10,2,-2.0,2.415084767504488,1.6861559876622496
1.2,4,10,2,-4.0,5.1874412875774265,2.9295433159868822
1.2,4,10,2,-6.0,10.282816224407696,5.082364393872789
1.2,4,10,3,0.5,0.7818921886213052,0.9056046926700215
1.2,4,10,3,0.0,1.0,1.0
1.2,4,10,3,-0.5,1.2642636720781635,1.2143685311715189
1.2,4,10,3,-1.0,1.582273321863023,1.501150108974694
1.2,4,10,3,-2.0,2.415084767504488,2.405657612947251
1.2,4,10,3,-4.0,5.1874412875774265,6.429078782083484
1.2,4,10,3,-6.0,10.282816224407696,16.876222352885513
1.2,4,10,4,0.5,0.7818921886213052,0.891529362449011
1.2,4,10,4,0.0,1.0,1.0
1.2,4,10,4,-0.5,1.2642636720781635,1.1843537204173913
1.2,4,10,4,-1.0,1.582273321863023,1.4494959242951406
1.2,4,10,4,-2.0,2.415084767504488,2.378012072636121
1.2,4,10,4,-4.0,5.1874412875774265,6.938623894391217
1.2,4,10,4,-6.0,10.282816224407696,20.481153566182222
1.2,4,10,5,0.5,0.7818921886213052,0.9375450886117322
1.2,4,10,5,0.0,1.0,1.0
1.2,4,10,5,-0.5,1.2642636720781635,1.1159355614554933
1.2,4,10,5,-1.0,1.582273321863023,1.2474139091816303
1.2,4,10,5,-2.0,2.415084767504488,1.578517552211556
1.2,4,10,5,-4.0,5.1874412875774265,2.611634042654122
1.2,4,10,5,-6.0,10.282816224407696,4.43653104766485
1.2,4,10,6,0.5,0.7818921886213052,0.9206686041019572
1.2,4,10,6,0.0,1.0,1.0
1.2,4,10,6,-0.5,1.2642636720781635,1.146877929259392
1.2,4,10,6,-1.0,1.582273321863023,1.3205554860624817
1.2,4,10,6,-2.0,2.415084767504488,1.772431971576903
1.2,4,10,6,-4.0,5.1874412875774265,3.2815741483611762
1.2,4,10,6,-6.0,10.282816224407696,6.161041585778
1.2,4,10,7,0.5,0.7818921886213052,0.9333385021883247
1.2,4,10,7,0.0,1.0,1.0
1.2,4,10,7,-0.5,1.2642636720781635,1.1713105819114273
1.2,4,10,7,-1.0,1.582273321863023,1.3841960850196464
1.2,4,10,7,-2.0,2.415084767504488,1.9392299720331472
1.2,4,10,7,-4.0,5.1874412875774265,3.759258719121548
1.2,4,10,7,-6.0,10.282816224407696,7.121222203368454
1.2,4,10,8,0.5,0.7818921886213052,0.9325628084740808
1.2,4,10,8,0.0,1.0,1.0
1.2,4,10,8,-0.5,1.2642636720781635,1.123598602873785
1.2,4,10,8,-1.0,1.582273321863023,1.271192073042092
1.2,4,10,8,-2.0,2.415084767504488,1.6665439588707096
1.2,4,10,8,-4.0,5.1874412875774265,3.0163824932596475
1.2,4,10,8,-6.0,10.282816224407696,5.4910905184818555
1.2,4,10,9,0.5,0.7818921886213052,0.9277958796618888
1.2,4,10,9,0.0,1.0,1.0
1.2,4,10,9,-0.5,1.2642636720781635,1.1188682631696436
1.2,4,10,9,-1.0,1.582273321863023,1.2600639232836064
1.2,4,10,9,-2.0,2.415084767504488,1.618989920557294
1.2,4,10,9,-4.0,5.1874412875774265,2.857742577554095
1.2,4,10,9,-6.0,10.282816224407696,5.392021231827341
1.2,4,10,10,0.5,0.7818921886213052,0.9253957791506928
1.2,4,10,10,0.0,1.0,1.0
1.2,4,10,10,-0.5,1.2642636720781635,1.1989312040713385
1.2,4,10,10,-1.0,1.582273321863023,1.4691374854561412
1.2,4,10,10,-2.0,2.415084767504488,2.3309098394778696
1.2,4,10,10,-4.0,5.1874412875774265,6.372166646659923
1.2,4,10,10,-6.0,10.282816224407696,17.387859094802618
1.2,4,10,11,0.5,0.7818921886213052,0.9241680924088354
1.2,4,10,11,0.0,1.0,1.0
1.2,4,10,11,-0.5,1.2642636720781635,1.1811577754738003
1.2,4,10,11,-1.0,1.582273321863023,1.4676475272729093
1.2,4,10,11,-2.0,2.415084767504488,2.2802502662953197
1.2,4,10,11,-4.0,5.1874412875774265,5.5071859644997865
1.2,4,10,11,-6.0,10.282816224407696,12.788256612029498
1.2,4,10,12,0.5,0.7818921886213052,0.912590136997352
1.2,4,10,12,0.0,1.0,1.0
1.2,4,10,12,-0.5,1.2642636720781635,1.127625215930657
1.2,4,10,12,-1.0,1.582273321863023,1.2695302121554666
1.2,4,10,12,-2.0,2.415084767504488,1.6596916119835734
1.2,4,10,12,-4.0,5.1874412875774265,2.9489288040905177
1.2,4,10,12,-6.0,10.282816224407696,5.316340600837004
1.2,4,10,13,0.5,0.7818921886213052,0.9372078897058284
1.2,4,10,13,0.0,1.0,1.0
1.2,4,10,13,-0.5,1.2642636720781635,1.095184804112736
1.2,4,10,13,-1.0,1.582273321863023,1.2078690501871385
1.2,4,10,13,-2.0,2.415084767504488,1.492032802981613
1.2,4,10,13,-4.0,5.1874412875774265,2.3873860102948523
1.2,4,10,13,-6.0,10.282816224407696,4.210391279476912
1.2,4,10,14,0.5,0.7818921886213052,0.9378682321698301
1.2,4,10,14,0.0,1.0,1.0
1.2,4,10,14,-0.5,1.2642636720781635,1.2605829467050105
1.2,4,10,14,-1.0,1.582273321863023,1.5965896089698792
1.2,4,10,14,-2.0,2.415084767504488,2.5753389328998115
1.2,4,10,14,-4.0,5.1874412875774265,6.658707168013754
1.2,4,10,14,-6.0,10.282816224407696,16.388323720356077
1.2,4,10,15,0.5,0.7818921886213052,0.9252942004311434
1.2,4,10,15,0.0,1.0,1.0
1.2,4,10,15,-0.5,1.2642636720781635,1.1275047970275667
1.2,4,10,15,-1.0,1.582273321863023,1.2860395003531973
1.2,4,10,15,-2.0,2.415084767504488,1.7598423494602096
1.2,4,10,15,-4.0,5.1874412875774265,3.645496710641248
1.2,4,10,15,-6.0,10.282816224407696,7.262700585203744
1.2,4,10,16,0.5,0.7818921886213052,0.9289502236956053
1.2,4,10,16,0.0,1.0,1.0
1.2,4,10,16,-0.5,1.2642636720781635,1.201845718196612
1.2,4,10,16,-1.0,1.582273321863023,1.463183734581423
1.2,4,10,16,-2.0,2.415084767504488,2.1797917286676687
1.2,4,10,16,-4.0,5.1874412875774265,4.772043324439001
1.2,4,10,16,-6.0,10.282816224407696,10.117392803339673
1.2,4,10,17,0.5,0.7818921886213052,0.9432073532804524
1.2,4,10,17,0.0,1.0,1.0
1.2,4,10,17,-0.5,1.2642636720781635,1.2283525484240618
1.2,4,10,17,-1.0,1.582273321863023,1.5775683673963532
1.2,4,10,17,-2.0,2.415084767504488,2.693922956983124
1.2,4,10,17,-4.0,5.1874412875774265,8.265350811820735
1.2,4,10,17,-6.0,10.282816224407696,25.157632777294566
1.2,4,10,18,0.5,0.7818921886213052,0.9384525382876601
1.2,4,10,18,0.0,1.0,1.0
1.2,4,10,18,-0.5,1.2642636720781635,1.1495469465425836
1.2,4,10,18,-1.0,1.582273321863023,1.3361477689496053
1.2,4,10,18,-2.0,2.415084767504488,1.8416266227670492
1.2,4,10,18,-4.0,5.1874412875774265,3.6163659131981407
1.2,4,10,18,-6.0,10.282816224407696,7.09801130416915
1.2,4,10,19,0.5,0.7818921886213052,0.9174444630510884
1.2,4,10,19,0.0,1.0,1.0
1.2,4,10,19,-0.5,1.2642636720781635,1.183759566926267
1.2,4,10,19,-1.0,1.582273321863023,1.4092547811680733
1.2,4,10,19,-2.0,2.415084767504488,2.017565635631838
1.2,4,10,19,-4.0,5.1874412875774265,4.074814589645625
1.2,4,10,19,-6.0,10.282816224407696,8.010177636985182
1.2,4,10,20,0.5,0.7818921886213052,0.921342386731022
1.2,4,10,20,0.0,1.0,1.0
1.2,4,10,20,-0.5,1.2642636720781635,1.1613045179897887
1.2,4,10,20,-1.0,1.582273321863023,1.355396668437548
1.2,4,10,20,-2.0,2.415084767504488,1.9462984441670517
1.2,4,10,20,-4.0,5.1874412875774265,4.348502918530512
1.2,4,10,20,-6.0,10.282816224407696,9.908373607760838
1.2,4,10,21,0.5,0.7818921886213052,0.9267290987676876
1.2,4,10,21,0.0,1.0,1.0
1.2,4,10,21,-0.5,1.2642636720781635,1.1353175695484814
1.2,4,10,21,-1.0,1.582273321863023,1.302454239558823
1.2,4,10,21,-2.0,2.415084767504488,1.7536875332362865
1.2,4,10,21,-4.0,5.1874412875774265,3.5765587698183268
1.2,4,10,21,-6.0,10.282816224407696,7.363301451787556
1.2,4,10,22,0.5,0.7818921886213052,0.9161632442876344
1.2,4,10,22,0.0,1.0,1.0
1.2,4,10,22,-0.5,1.2642636720781635,1.1655037109607758
1.2,4,10,22,-1.0,1.582273321863023,1.3709298694634864
1.2,4,10,22,-2.0,2.415084767504488,1.9790704552518577
1.2,4,10,22,-4.0,5.1874412875774265,4.646441875704707
1.2,4,10,22,-6.0,10.282816224407696,10.931011452049301
1.2,4,10,23,0.5,0.7818921886213052,0.9148288913305852
1.2,4,10,23,0.0,1.0,1.0
1.2,4,10,23,-0.5,1.2642636720781635,1.1922251102743466
1.2,4,10,23,-1.0,1.582273321863023,1.4351200518032454
1.2,4,10,23,-2.0,2.415084767504488,2.0475044361432224
1.2,4,10,23,-4.0,5.1874412875774265,4.071201230787105
1.2,4,10,23,-6.0,10.282816224407696,7.840948224708825
1.2,4,10,24,0.5,0.7818921886213052,0.9415834930010147
1.2,4,10,24,0.0,1.0,1.0
1.2,4,10,24,-0.5,1.2642636720781635,1.1500616836194724
1.2,4,10,24,-1.0,1.582273321863023,1.3323484995550534
1.2,4,10,24,-2.0,2.415084767504488,1.7762317058098065
1.2,4,10,24,-4.0,5.1874412875774265,3.1550403914140865
1.2,4,10,24,-6.0,10.282816224407696,5.439892095614991
1.2,4,10,25,0.5,0.7818921886213052,0.9179106663397696
1.2,4,10,25,0.0,1.0,1.0
1.2,4,10,25,-0.5,1.2642636720781635,1.129838712548399
1.2,4,10,25,-1.0,1.582273321863023,1.2866799642431623
1.2,4,10,25,-2.0,2.415084767504488,1.7409464666126453
1.2,4,10,25,-4.0,5.1874412875774265,3.485319404307602
1.2,4,10,25,-6.0,10.282816224407696,7.0163469224971955
1.2,4,10,26,0.5,0.7818921886213052,0.9307367630184624
1.2,4,10,26,0.0,1.0,1.0
